2019-08-01 14:50:17.191 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2019-08-01 14:50:17.211 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'testPersistence'
2019-08-01 14:50:19.114 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@53045c6c: startup date [Thu Aug 01 14:50:01 CST 2019]; root of context hierarchy
2019-08-01 14:50:19.265 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/book/],methods=[GET]}" onto public java.util.List<com.example.demo.entity.test.Book> com.example.demo.controller.BookController.bookList()
2019-08-01 14:50:19.268 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/],methods=[GET]}" onto public java.lang.String com.example.demo.controller.IndexController.index(java.security.Principal)
2019-08-01 14:50:19.273 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/],methods=[POST]}" onto public java.lang.String com.example.demo.controller.UserController.saveInfo(com.example.demo.entity.cloudTest.User)
2019-08-01 14:50:19.275 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/grantsAge],methods=[GET],params=[age]}" onto public java.util.List<com.example.demo.entity.cloudTest.User> com.example.demo.controller.UserController.findUsersGrants(int)
2019-08-01 14:50:19.276 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/],methods=[GET]}" onto public java.util.List<com.example.demo.entity.cloudTest.User> com.example.demo.controller.UserController.userList()
2019-08-01 14:50:19.277 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/find],methods=[POST]}" onto public java.util.List<com.example.demo.entity.cloudTest.User> com.example.demo.controller.UserController.findUser(com.example.demo.entity.cloudTest.User)
2019-08-01 14:50:19.279 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-08-01 14:50:19.281 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-08-01 14:50:19.337 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-01 14:50:19.338 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-01 14:50:19.397 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-01 14:50:20.068 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
2019-08-01 14:50:20.221 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2b3abeeb, org.springframework.security.web.context.SecurityContextPersistenceFilter@5c703860, org.springframework.security.web.header.HeaderWriterFilter@55b74e6b, org.springframework.security.web.authentication.logout.LogoutFilter@c6bf8d9, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@568ef502, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@705d914f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4682882a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@701c482e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3aeb267, org.springframework.security.web.session.SessionManagementFilter@6bc62bb9, org.springframework.security.web.access.ExceptionTranslationFilter@6eab92f3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70e1aa20]
2019-08-01 14:50:20.245 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3e61cffd, org.springframework.security.web.context.SecurityContextPersistenceFilter@2a5d2041, org.springframework.security.web.header.HeaderWriterFilter@4f7ef948, org.springframework.security.web.authentication.logout.LogoutFilter@15bb8ed5, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@18f8ebd4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3cacc87, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3bc6c10f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3134b261, org.springframework.security.web.session.SessionManagementFilter@6fdaef04, org.springframework.security.web.access.ExceptionTranslationFilter@2d8087da, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1805ca5c]
2019-08-01 14:50:20.492 [main] INFO  com.example.demo.DemoApplicationTests - Started DemoApplicationTests in 20.017 seconds (JVM running for 22.997)
2019-08-01 14:50:20.614 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@644e6a8e: startup date [Thu Aug 01 14:50:20 CST 2019]; root of context hierarchy
2019-08-01 14:50:20.692 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.PersonConfigTest], using SpringBootContextLoader
2019-08-01 14:50:20.694 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.PersonConfigTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-08-01 14:50:20.695 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.PersonConfigTest]: PersonConfigTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-08-01 14:50:20.706 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.PersonConfigTest
2019-08-01 14:50:20.713 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-08-01 14:50:20.724 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5a58db42, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@217fd3c, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@69ac5752, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1736273c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@ba86c53, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@36eb8e07, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3df6494f, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1b5f960a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@53ddabc6, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@39ac8c0c, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@361f1647, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@51172948]
2019-08-01 14:50:20.731 [main] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@323b0632: startup date [Thu Aug 01 14:50:20 CST 2019]; root of context hierarchy
2019-08-01 14:50:20.780 [Thread-3] INFO  o.s.w.context.support.GenericWebApplicationContext - Closing org.springframework.web.context.support.GenericWebApplicationContext@53045c6c: startup date [Thu Aug 01 14:50:01 CST 2019]; root of context hierarchy
2019-08-01 14:50:20.786 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'testPersistence'
2019-08-01 14:50:20.788 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'cloudTestPersistence'
2019-08-01 14:52:24.190 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.DemoApplicationTests], using SpringBootContextLoader
2019-08-01 14:52:24.200 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.DemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-08-01 14:52:24.203 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.DemoApplicationTests]: DemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-08-01 14:52:24.440 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.DemoApplicationTests
2019-08-01 14:52:24.455 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-08-01 14:52:24.489 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3901d134, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@14d3bc22, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@12d4bf7e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4c1d9d4b, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7b227d8d, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7219ec67, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@45018215, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@65d6b83b, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@d706f19, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@30b7c004, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@79efed2d, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2928854b]
2019-08-01 14:52:24.490 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.PersonConfigTest], using SpringBootContextLoader
2019-08-01 14:52:24.491 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.demo.PersonConfigTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2019-08-01 14:52:24.492 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.demo.PersonConfigTest]: PersonConfigTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2019-08-01 14:52:24.503 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.demo.DemoApplication for test class com.example.demo.PersonConfigTest
2019-08-01 14:52:24.512 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2019-08-01 14:52:24.518 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5c909414, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4b14c583, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@65466a6a, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4ddced80, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1534f01b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@78e117e3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2ea227af, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4386f16, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@363ee3a2, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4690b489, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@79b06cab, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3eb7fc54]
2019-08-01 14:52:25.225 [main] INFO  com.example.demo.DemoApplicationTests - Starting DemoApplicationTests on DESKTOP-54HEKKB with PID 21228 (started by 94599 in C:\File\cloud_demo\config_demo)
2019-08-01 14:52:25.226 [main] INFO  com.example.demo.DemoApplicationTests - No active profile set, falling back to default profiles: default
2019-08-01 14:52:25.361 [main] INFO  o.s.w.context.support.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@437da279: startup date [Thu Aug 01 14:52:25 CST 2019]; root of context hierarchy
2019-08-01 14:52:26.522 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
